filename,language,blob_count,blob_rects,full_path
twitter-moments-57f2f5c18e977-design.jpg,English,1,"[(8, 5, 210, 280)]",Static/Meme/English/twitter-moments-57f2f5c18e977-design.jpg
walmart-mast-598d88316dbf4-design.jpg,English,1,"[(430, 93, 188, 223)]",Static/Meme/English/walmart-mast-598d88316dbf4-design.jpg
watch-mongooo-58a3dd33a6619-design.jpg,English,1,"[(24, 50, 858, 485)]",Static/Meme/English/watch-mongooo-58a3dd33a6619-design.jpg
weeb-59061176cb2e0-design.jpg,English,1,"[(20, 101, 244, 266)]",Static/Meme/English/weeb-59061176cb2e0-design.jpg
what-would-you-do-57f406b6e082a-design.jpg,English,1,"[(214, 329, 302, 333)]",Static/Meme/English/what-would-you-do-57f406b6e082a-design.jpg
white-men-bar-in-japan-5904d138e136e-design.jpg,English,1,"[(0, 0, 600, 426)]",Static/Meme/English/white-men-bar-in-japan-5904d138e136e-design.jpg
who-did-911-57b6f3a274bd6-design.jpg,English,1,"[(30, 153, 694, 353)]",Static/Meme/English/who-did-911-57b6f3a274bd6-design.jpg
who-im-voting-for-president-5803ea2f14497-design.jpg,English,1,"[(0, 0, 640, 358)]",Static/Meme/English/who-im-voting-for-president-5803ea2f14497-design.jpg
who-is-that-bitch-57cba3484e4d6-design.jpg,English,1,"[(20, 172, 598, 391)]",Static/Meme/English/who-is-that-bitch-57cba3484e4d6-design.jpg
who-is-this-pokemon-57b66fc0320d6-design.jpg,English,1,"[(16, 179, 690, 685)]",Static/Meme/English/who-is-this-pokemon-57b66fc0320d6-design.jpg
who-needs-to-drop-an-album-57deedcfd80a9-design.jpg,English,1,"[(12, 206, 378, 213)]",Static/Meme/English/who-needs-to-drop-an-album-57deedcfd80a9-design.jpg
who-remember-this-game-57bf035c47ead-design.jpg,English,1,"[(164, 192, 172, 167)]",Static/Meme/English/who-remember-this-game-57bf035c47ead-design.jpg
who-used-to-play-this-58791f594c6ae-design.jpg,English,1,"[(100, 203, 436, 185)]",Static/Meme/English/who-used-to-play-this-58791f594c6ae-design.jpg
who-will-superman-fight-5815c60eba1f9-design.jpg,English,1,"[(243, 53, 243, 252)]",Static/Meme/English/who-will-superman-fight-5815c60eba1f9-design.jpg
why-do-this-57cffdf2b7b07-design.jpg,English,1,"[(8, 8, 1270, 652)]",Static/Meme/English/why-do-this-57cffdf2b7b07-design.jpg
why-is-this-so-cute-57b75932b5f04-design.jpg,English,1,"[(141, 50, 344, 317)]",Static/Meme/English/why-is-this-so-cute-57b75932b5f04-design.jpg
why-the-democrats-lost-583360336fa6e-design.jpg,English,1,"[(74, 30, 310, 236)]",Static/Meme/English/why-the-democrats-lost-583360336fa6e-design.jpg
why-would-you-be-okay-with-this-583dbeb847f1b-design.jpg,English,1,"[(0, 510, 640, 266)]",Static/Meme/English/why-would-you-be-okay-with-this-583dbeb847f1b-design.jpg
why-you-smilin-5a3ac80ca3c9b-design.jpg,English,1,"[(20, 491, 714, 521)]",Static/Meme/English/why-you-smilin-5a3ac80ca3c9b-design.jpg
wikihow-5813b8255659d-design.jpg,English,1,"[(12, 92, 702, 512)]",Static/Meme/English/wikihow-5813b8255659d-design.jpg
wimpy-kid-57baf5c5b767f-design.jpg,English,1,"[(90, 365, 341, 424)]",Static/Meme/English/wimpy-kid-57baf5c5b767f-design.jpg
without-makeup-58becb67ec019-design.jpg,English,1,"[(12, 218, 622, 282)]",Static/Meme/English/without-makeup-58becb67ec019-design.jpg
wix-site-2-5862f3aeb5fc0-design.jpg,English,1,"[(56, 139, 368, 232)]",Static/Meme/English/wix-site-2-5862f3aeb5fc0-design.jpg
worse-than-hitler-589cf7b728702-design.jpg,English,1,"[(40, 27, 151, 175)]",Static/Meme/English/worse-than-hitler-589cf7b728702-design.jpg
worst-torture-possible-5974cdd82a3a1-design.jpg,English,1,"[(246, 168, 188, 180)]",Static/Meme/English/worst-torture-possible-5974cdd82a3a1-design.jpg
worth-it-57b1dfc26a7c7-design.jpg,English,1,"[(10, 63, 482, 293)]",Static/Meme/English/worth-it-57b1dfc26a7c7-design.jpg
would-you-pick-up-57b607aebe1a8-design.jpg,English,1,"[(76, 269, 360, 321)]",Static/Meme/English/would-you-pick-up-57b607aebe1a8-design.jpg
wounds-57dfe564eb77b-design.jpg,English,1,"[(28, 239, 190, 219)]",Static/Meme/English/wounds-57dfe564eb77b-design.jpg
wrong-file-57b9d19a44705-design.jpg,English,1,"[(0, 138, 750, 594)]",Static/Meme/English/wrong-file-57b9d19a44705-design.jpg
wrong-image-597a89bb5621c-design.jpg,English,1,"[(70, 76, 508, 513)]",Static/Meme/English/wrong-image-597a89bb5621c-design.jpg
wtf-april-fools-is-this-julia-58e18cd849aa2-design.jpg,English,1,"[(29, 421, 638, 389)]",Static/Meme/English/wtf-april-fools-is-this-julia-58e18cd849aa2-design.jpg
wtf-japan-594da795ad580-design.jpg,English,1,"[(16, 155, 922, 524)]",Static/Meme/English/wtf-japan-594da795ad580-design.jpg
wyltmh-57c0cae847918-design.jpg,English,1,"[(2, 0, 798, 462)]",Static/Meme/English/wyltmh-57c0cae847918-design.jpg
xboxgame-587b254588dfe-design.jpg,English,1,"[(3, 260, 1526, 1615)]",Static/Meme/English/xboxgame-587b254588dfe-design.jpg
yo-who-tf-is-president-5a7cf160215f1-design.jpg,English,1,"[(274, 364, 318, 223)]",Static/Meme/English/yo-who-tf-is-president-5a7cf160215f1-design.jpg
you-are-very-ugly-58a371fe8f685-design.jpg,English,1,"[(26, 114, 344, 327)]",Static/Meme/English/you-are-very-ugly-58a371fe8f685-design.jpg
you-need-this-58e8aa302c91e-design.jpg,English,1,"[(206, 201, 124, 111)]",Static/Meme/English/you-need-this-58e8aa302c91e-design.jpg
your-brain-on-drugs-57ca68718add1-design.jpg,English,1,"[(574, 131, 464, 424)]",Static/Meme/English/your-brain-on-drugs-57ca68718add1-design.jpg
youre-luigi-57cbb3f5e4e4f-design.jpg,English,1,"[(42, 185, 870, 264)]",Static/Meme/English/youre-luigi-57cbb3f5e4e4f-design.jpg
zeuss-disguise-57fbb6d4c62e8-design.jpg,English,1,"[(346, 5, 234, 349)]",Static/Meme/English/zeuss-disguise-57fbb6d4c62e8-design.jpg
zucced-57cbb6b8723c5-design.jpg,English,1,"[(14, 201, 428, 308)]",Static/Meme/English/zucced-57cbb6b8723c5-design.jpg
zuck-mark-58c61a6086aae-design.jpg,English,1,"[(122, 349, 164, 158)]",Static/Meme/English/zuck-mark-58c61a6086aae-design.jpg
1012.jpeg,English,1,"[(431, 93, 274, 421)]",Static/Meme/English/1012.jpeg
1070.jpeg,English,1,"[(274, 82, 348, 357)]",Static/Meme/English/1070.jpeg
1193.jpeg,English,1,"[(268, 129, 244, 341)]",Static/Meme/English/1193.jpeg
1228.jpeg,English,1,"[(444, 64, 130, 210)]",Static/Meme/English/1228.jpeg
1377.jpeg,English,1,"[(135, 300, 213, 339)]",Static/Meme/English/1377.jpeg
1567.jpeg,English,1,"[(0, 76, 750, 441)]",Static/Meme/English/1567.jpeg
1620.jpeg,English,1,"[(209, 69, 60, 60)]",Static/Meme/English/1620.jpeg
1863.jpeg,English,1,"[(226, 88, 106, 150)]",Static/Meme/English/1863.jpeg
2079.jpeg,English,1,"[(388, 60, 322, 556)]",Static/Meme/English/2079.jpeg
2092.jpeg,English,1,"[(0, 103, 456, 282)]",Static/Meme/English/2092.jpeg
2102.jpeg,English,1,"[(142, 403, 89, 136)]",Static/Meme/English/2102.jpeg
2159.jpeg,English,1,"[(0, 111, 480, 476)]",Static/Meme/English/2159.jpeg
2164.jpeg,English,1,"[(254, 49, 215, 234)]",Static/Meme/English/2164.jpeg
2334.jpeg,English,1,"[(87, 161, 49, 106)]",Static/Meme/English/2334.jpeg
2365.jpeg,English,1,"[(400, 209, 258, 276)]",Static/Meme/English/2365.jpeg
2558.jpeg,English,1,"[(560, 775, 478, 604)]",Static/Meme/English/2558.jpeg
2700.jpeg,English,1,"[(162, 168, 132, 144)]",Static/Meme/English/2700.jpeg
2724.jpeg,English,1,"[(322, 271, 292, 287)]",Static/Meme/English/2724.jpeg
665.jpeg,English,1,"[(302, 161, 70, 98)]",Static/Meme/English/665.jpeg
745.jpeg,English,1,"[(14, 5, 540, 429)]",Static/Meme/English/745.jpeg
790.jpeg,English,1,"[(221, 0, 259, 437)]",Static/Meme/English/790.jpeg
948.jpeg,English,1,"[(81, 131, 131, 154)]",Static/Meme/English/948.jpeg
959.jpeg,English,1,"[(284, 0, 301, 245)]",Static/Meme/English/959.jpeg
1117t.png,English,2,"[(139, 326, 282, 282), (460, 325, 282, 282)]",Static/Meme/English/1117t.png
2769t.png,English,2,"[(54, 36, 303, 293), (373, 34, 300, 295)]",Static/Meme/English/2769t.png
3091.png,English,2,"[(416, 434, 48, 49), (38, 401, 93, 139)]",Static/Meme/English/3091.png
415.png,English,2,"[(515, 195, 377, 386), (3, 195, 390, 390)]",Static/Meme/English/415.png
417.png,English,2,"[(643, 289, 162, 160), (717, 119, 148, 143)]",Static/Meme/English/417.png
734.png,English,2,"[(63, 108, 122, 119), (319, 21, 122, 119)]",Static/Meme/English/734.png
819.png,English,2,"[(381, 72, 127, 165), (181, 72, 127, 165)]",Static/Meme/English/819.png
13-year-olds-today-vs-past-57c32d456c43a-design.jpg,English,2,"[(322, 151, 298, 377), (14, 151, 292, 377)]",Static/Meme/English/13-year-olds-today-vs-past-57c32d456c43a-design.jpg
2eb472cab7395e00b5db37af6d21a50d9c96b8ce20e383592a297e5339dc3961_1.jpg,English,2,"[(555, 352, 171, 157), (4, 83, 369, 371)]",Static/Meme/English/2eb472cab7395e00b5db37af6d21a50d9c96b8ce20e383592a297e5339dc3961_1.jpg
3l5e6p.jpg,English,2,"[(212, 323, 428, 313), (210, 0, 430, 314)]",Static/Meme/English/3l5e6p.jpg
alex-jones-evolution-59d94d6a2f992-design.jpg,English,2,"[(94, 463, 266, 374), (382, 462, 266, 376)]",Static/Meme/English/alex-jones-evolution-59d94d6a2f992-design.jpg
becoming-a-meme-57bae88c4d6ca-design.jpg,English,2,"[(457, 454, 14, 2), (12, 89, 478, 255)]",Static/Meme/English/becoming-a-meme-57bae88c4d6ca-design.jpg
before-and-after-make-up-57fbe9d4a9202-design.jpg,English,2,"[(16, 61, 222, 251), (248, 60, 218, 252)]",Static/Meme/English/before-and-after-make-up-57fbe9d4a9202-design.jpg
crossover-57f44d377647b-design.jpg,English,2,"[(34, 58, 404, 591), (600, 56, 386, 592)]",Static/Meme/English/crossover-57f44d377647b-design.jpg
grilfrend-580bedb11f0d0-design.jpg,English,2,"[(10, 342, 196, 282), (8, 9, 198, 327)]",Static/Meme/English/grilfrend-580bedb11f0d0-design.jpg
hero-storydark-story-57e1f3e05f414-design.jpg,English,2,"[(121, 90, 159, 205), (369, 87, 161, 209)]",Static/Meme/English/hero-storydark-story-57e1f3e05f414-design.jpg
its-a-match-5be337a5b3793-design.jpg,English,2,"[(52, 322, 316, 319), (398, 320, 316, 319)]",Static/Meme/English/its-a-match-5be337a5b3793-design.jpg
japan-and-the-usa-57b360ce43edb-design.jpg,English,2,"[(36, 113, 294, 353), (351, 112, 295, 353)]",Static/Meme/English/japan-and-the-usa-57b360ce43edb-design.jpg
laundry-detergeent-57e1e29e7c336-design.jpg,English,2,"[(361, 278, 359, 269), (362, 0, 358, 271)]",Static/Meme/English/laundry-detergeent-57e1e29e7c336-design.jpg
mafia-city-5c2e134c0f91e-design.jpg,English,2,"[(250, 0, 250, 287), (0, 0, 242, 287)]",Static/Meme/English/mafia-city-5c2e134c0f91e-design.jpg
photo_1474@07-11-2019_13-09-55.jpg,English,2,"[(356, 233, 130, 124), (168, 226, 112, 114)]",Static/Meme/English/photo_1474@07-11-2019_13-09-55.jpg
photo_1478@07-11-2019_13-09-59.jpg,English,2,"[(378, 220, 368, 318), (20, 219, 350, 320)]",Static/Meme/English/photo_1478@07-11-2019_13-09-59.jpg
photo_19547@05-11-2022_02-39-09.jpg,English,2,"[(6, 506, 116, 114), (7, 169, 119, 117)]",Static/Meme/English/photo_19547@05-11-2022_02-39-09.jpg
photo_19967@19-12-2022_04-01-08.jpg,English,2,"[(0, 504, 496, 496), (0, 0, 498, 496)]",Static/Meme/English/photo_19967@19-12-2022_04-01-08.jpg
photo_20072@30-12-2022_04-31-43.jpg,English,2,"[(720, 7, 140, 112), (58, 7, 142, 112)]",Static/Meme/English/photo_20072@30-12-2022_04-31-43.jpg
photo_2023-11-01_09-14-29.jpg,English,2,"[(112, 287, 176, 162), (640, 85, 132, 127)]",Static/Meme/English/photo_2023-11-01_09-14-29.jpg
photo_2024-01-07_17-47-21.jpg,English,2,"[(158, 264, 78, 78), (30, 23, 122, 117)]",Static/Meme/English/photo_2024-01-07_17-47-21.jpg
photo_30@12-06-2019_02-14-32.jpg,English,2,"[(288, 236, 58, 68), (2, 148, 68, 77)]",Static/Meme/English/photo_30@12-06-2019_02-14-32.jpg
photo_360@26-06-2019_09-14-31.jpg,English,2,"[(302, 372, 224, 97), (174, 244, 100, 180)]",Static/Meme/English/photo_360@26-06-2019_09-14-31.jpg
photo_38@06-01-2023_02-22-32.jpg,English,2,"[(732, 102, 426, 618), (98, 90, 512, 655)]",Static/Meme/English/photo_38@06-01-2023_02-22-32.jpg
photo_61@06-01-2023_02-37-18.jpg,English,2,"[(807, 117, 172, 190), (290, 49, 212, 209)]",Static/Meme/English/photo_61@06-01-2023_02-37-18.jpg
photo_68@06-01-2023_02-42-46.jpg,English,2,"[(327, 50, 1, 1), (120, 28, 272, 243)]",Static/Meme/English/photo_68@06-01-2023_02-42-46.jpg
photo_7@06-01-2023_01-58-46.jpg,English,2,"[(830, 482, 216, 185), (280, 121, 362, 323)]",Static/Meme/English/photo_7@06-01-2023_01-58-46.jpg
photo_82@06-01-2023_02-49-57.jpg,English,2,"[(81, 57, 345, 316), (648, 44, 294, 266)]",Static/Meme/English/photo_82@06-01-2023_02-49-57.jpg
uncreative-af-57b8545579794-design.jpg,English,2,"[(380, 9, 362, 337), (10, 9, 346, 336)]",Static/Meme/English/uncreative-af-57b8545579794-design.jpg
versus-screen-57d63b32ba44d-design.jpg,English,2,"[(22, 89, 380, 435), (868, 74, 384, 481)]",Static/Meme/English/versus-screen-57d63b32ba44d-design.jpg
who-would-win-59da1027ce7fd-design.jpg,English,2,"[(352, 100, 266, 154), (30, 99, 264, 156)]",Static/Meme/English/who-would-win-59da1027ce7fd-design.jpg
writing-prompt-57d8cb04921ea-design.jpg,English,2,"[(74, 176, 576, 495), (698, 175, 588, 496)]",Static/Meme/English/writing-prompt-57d8cb04921ea-design.jpg
ww3-5e23800f62e67-design.jpg,English,2,"[(74, 343, 150, 215), (66, 25, 148, 155)]",Static/Meme/English/ww3-5e23800f62e67-design.jpg
youarewhatyoueat-57bd5cb237281-design.jpg,English,2,"[(376, 185, 266, 703), (14, 183, 310, 710)]",Static/Meme/English/youarewhatyoueat-57bd5cb237281-design.jpg
1362.png,English,3,"[(532, 609, 324, 271), (532, 302, 324, 302), (532, 0, 324, 297)]",Static/Meme/English/1362.png
3042.png,English,3,"[(427, 218, 188, 216), (189, 218, 221, 216), (0, 217, 172, 220)]",Static/Meme/English/3042.png
421t.png,English,3,"[(662, 10, 196, 196), (336, 10, 196, 196), (10, 10, 196, 196)]",Static/Meme/English/421t.png
are-you-an-idiot-57d51e096bd4f-design.jpg,English,3,"[(402, 372, 108, 129), (132, 368, 112, 114), (22, 199, 86, 90)]",Static/Meme/English/are-you-an-idiot-57d51e096bd4f-design.jpg
photo_110@06-01-2023_03-01-49.jpg,English,3,"[(298, 259, 148, 134), (12, 60, 122, 112), (154, 51, 128, 124)]",Static/Meme/English/photo_110@06-01-2023_03-01-49.jpg
photo_951@22-07-2019_09-14-25.jpg,English,3,"[(360, 336, 100, 106), (194, 307, 112, 119), (42, 305, 116, 117)]",Static/Meme/English/photo_951@22-07-2019_09-14-25.jpg
pokemon-nearby-57b9946ab8243-design.jpg,English,3,"[(180, 340, 234, 231), (486, 339, 238, 229), (802, 337, 236, 228)]",Static/Meme/English/pokemon-nearby-57b9946ab8243-design.jpg
remember-no-random-memes-57f54d67ce109-design.jpg,English,3,"[(576, 437, 1, 2), (328, 213, 358, 537), (543, 149, 3, 2)]",Static/Meme/English/remember-no-random-memes-57f54d67ce109-design.jpg
smash-dlc-fighters-5cb698255c9c9-design.jpg,English,3,"[(218, 160, 180, 252), (778, 158, 190, 255), (404, 158, 362, 255)]",Static/Meme/English/smash-dlc-fighters-5cb698255c9c9-design.jpg
the-science-guy-57e1a5f8ae579-design.jpg,English,3,"[(466, 396, 4, 1), (459, 396, 4, 1), (236, 43, 155, 132)]",Static/Meme/English/the-science-guy-57e1a5f8ae579-design.jpg
1547.jpeg,English,3,"[(74, 330, 66, 63), (254, 328, 66, 65), (56, 72, 294, 175)]",Static/Meme/English/1547.jpeg
2288.jpeg,English,3,"[(352, 502, 347, 246), (352, 254, 347, 242), (352, 0, 347, 248)]",Static/Meme/English/2288.jpeg
1219.png,English,4,"[(318, 336, 310, 264), (0, 336, 311, 264), (318, 73, 310, 258), (0, 72, 311, 259)]",Static/Meme/English/1219.png
1849t.png,English,4,"[(0, 476, 450, 424), (458, 475, 442, 425), (456, 0, 444, 466), (0, 0, 448, 467)]",Static/Meme/English/1849t.png
2302t.png,English,4,"[(336, 94, 117, 184), (581, 90, 87, 160), (467, 90, 102, 171), (180, 84, 140, 196)]",Static/Meme/English/2302t.png
2304.png,English,4,"[(337, 423, 79, 115), (189, 422, 94, 128), (336, 242, 81, 115), (335, 61, 82, 116)]",Static/Meme/English/2304.png
4rkpyg.png,English,4,"[(283, 451, 317, 122), (283, 312, 317, 136), (283, 187, 317, 122), (283, 72, 317, 112)]",Static/Meme/English/4rkpyg.png
1-v-3-meme-edition-57b8daa559e3a-design.jpg,English,4,"[(250, 312, 154, 148), (50, 312, 154, 148), (50, 155, 154, 148), (250, 153, 154, 148)]",Static/Meme/English/1-v-3-meme-edition-57b8daa559e3a-design.jpg
horsemen-of-the-apocalypse-57fb179eaac18-design.jpg,English,4,"[(345, 269, 190, 146), (33, 269, 185, 149), (343, 74, 189, 152), (32, 74, 179, 154)]",Static/Meme/English/horsemen-of-the-apocalypse-57fb179eaac18-design.jpg
photo_2023-11-10_16-52-59.jpg,English,4,"[(898, 602, 596, 478), (292, 602, 597, 478), (897, 117, 597, 475), (292, 117, 596, 475)]",Static/Meme/English/photo_2023-11-10_16-52-59.jpg
photo_2625@03-02-2020_09-40-51.jpg,English,4,"[(972, 202, 248, 253), (47, 199, 225, 229), (336, 154, 272, 308), (624, 132, 262, 300)]",Static/Meme/English/photo_2625@03-02-2020_09-40-51.jpg
photo_2779@15-02-2020_19-26-26.jpg,English,4,"[(335, 710, 113, 110), (88, 710, 114, 110), (337, 525, 113, 110), (96, 525, 114, 110)]",Static/Meme/English/photo_2779@15-02-2020_19-26-26.jpg
photo_3545@14-04-2020_12-52-24.jpg,English,4,"[(238, 301, 124, 89), (550, 224, 118, 99), (238, 98, 122, 89), (508, 56, 124, 72)]",Static/Meme/English/photo_3545@14-04-2020_12-52-24.jpg
photo_378@27-06-2019_04-14-44.jpg,English,4,"[(0, 868, 336, 437), (0, 515, 338, 344), (0, 282, 338, 226), (0, 0, 340, 271)]",Static/Meme/English/photo_378@27-06-2019_04-14-44.jpg
photo_9260@05-02-2021_06-44-17.jpg,English,4,"[(90, 98, 62, 65), (298, 83, 72, 71), (0, 73, 84, 98), (450, 33, 107, 130)]",Static/Meme/English/photo_9260@05-02-2021_06-44-17.jpg
random-ads-58a3847e337ae-design.jpg,English,4,"[(614, 33, 194, 195), (216, 33, 194, 195), (414, 32, 194, 195), (16, 32, 194, 195)]",Static/Meme/English/random-ads-58a3847e337ae-design.jpg
religion-57cbd1cabdda1-design.jpg,English,4,"[(602, 550, 458, 438), (26, 550, 458, 438), (28, 9, 458, 438), (606, 4, 458, 438)]",Static/Meme/English/religion-57cbd1cabdda1-design.jpg
russian-spies-587085370ac66-design.jpg,English,4,"[(26, 625, 214, 297), (700, 623, 203, 297), (478, 623, 211, 299), (253, 623, 216, 299)]",Static/Meme/English/russian-spies-587085370ac66-design.jpg
2409.jpeg,English,4,"[(716, 107, 229, 259), (483, 106, 223, 259), (7, 106, 231, 263), (247, 105, 225, 260)]",Static/Meme/English/2409.jpeg
2376t.png,English,5,"[(462, 42, 126, 190), (17, 42, 125, 190), (307, 41, 123, 191), (162, 41, 122, 192), (615, 40, 129, 189)]",Static/Meme/English/2376t.png
4-uber-drivers-58868b723f86d-design.jpg,English,5,"[(548, 583, 2, 2), (4, 385, 272, 243), (281, 384, 269, 244), (4, 120, 270, 260), (280, 118, 272, 261)]",Static/Meme/English/4-uber-drivers-58868b723f86d-design.jpg
5cc1kb.jpg,English,5,"[(257, 646, 818, 156), (257, 503, 818, 136), (256, 378, 819, 120), (256, 236, 819, 137), (257, 89, 818, 141)]",Static/Meme/English/5cc1kb.jpg
9c7f8dfa737b67be16740c10607fc550.jpg,English,5,"[(271, 917, 800, 163), (271, 746, 800, 166), (271, 577, 800, 165), (271, 407, 800, 165), (271, 236, 800, 167)]",Static/Meme/English/9c7f8dfa737b67be16740c10607fc550.jpg
f25ac6b314d09ebb99cabb9b364ade79.jpg,English,5,"[(192, 707, 424, 156), (192, 554, 424, 147), (192, 386, 424, 162), (192, 215, 424, 165), (192, 18, 424, 191)]",Static/Meme/English/f25ac6b314d09ebb99cabb9b364ade79.jpg
photo_1529@10-11-2019_18-03-20.jpg,English,5,"[(310, 425, 91, 93), (309, 254, 89, 88), (478, 252, 83, 85), (139, 248, 87, 88), (311, 76, 83, 84)]",Static/Meme/English/photo_1529@10-11-2019_18-03-20.jpg
smash-wishlist-57c304b7e2d07-design.jpg,English,5,"[(28, 125, 188, 217), (264, 124, 184, 221), (726, 122, 190, 223), (954, 119, 190, 227), (493, 119, 189, 228)]",Static/Meme/English/smash-wishlist-57c304b7e2d07-design.jpg
tumblr_952f9620a998e81115a630259b5cd38a_944e84b2_400.jpg,English,5,"[(113, 355, 281, 83), (114, 279, 280, 74), (114, 203, 280, 74), (115, 124, 279, 77), (116, 45, 278, 77)]",Static/Meme/English/tumblr_952f9620a998e81115a630259b5cd38a_944e84b2_400.jpg
2460.jpeg,English,5,"[(266, 996, 454, 244), (266, 753, 454, 237), (266, 509, 454, 239), (266, 265, 454, 232), (268, 2, 452, 249)]",Static/Meme/English/2460.jpeg
10.png,Portuguese,1,"[(51, 133, 329, 412)]",Static/Meme/Portuguese/10.png
1009t.png,Portuguese,1,"[(4, 34, 57, 65)]",Static/Meme/Portuguese/1009t.png
1034t.png,Portuguese,1,"[(0, 0, 395, 395)]",Static/Meme/Portuguese/1034t.png
1071t.png,Portuguese,1,"[(6, 6, 158, 176)]",Static/Meme/Portuguese/1071t.png
1150.png,Portuguese,1,"[(0, 147, 530, 323)]",Static/Meme/Portuguese/1150.png
1197.png,Portuguese,1,"[(10, 199, 231, 199)]",Static/Meme/Portuguese/1197.png
1221t.png,Portuguese,1,"[(284, 0, 149, 253)]",Static/Meme/Portuguese/1221t.png
1240t.png,Portuguese,1,"[(41, 91, 259, 258)]",Static/Meme/Portuguese/1240t.png
1326t.png,Portuguese,1,"[(16, 335, 257, 144)]",Static/Meme/Portuguese/1326t.png
136t.png,Portuguese,1,"[(0, 421, 600, 482)]",Static/Meme/Portuguese/136t.png
1386t.png,Portuguese,1,"[(234, 0, 246, 270)]",Static/Meme/Portuguese/1386t.png
1388.png,Portuguese,1,"[(0, 0, 498, 262)]",Static/Meme/Portuguese/1388.png
1422t.png,Portuguese,1,"[(5, 5, 319, 178)]",Static/Meme/Portuguese/1422t.png
146.png,Portuguese,1,"[(0, 120, 434, 308)]",Static/Meme/Portuguese/146.png
147.png,Portuguese,1,"[(0, 0, 866, 501)]",Static/Meme/Portuguese/147.png
15.png,Portuguese,1,"[(490, 123, 443, 478)]",Static/Meme/Portuguese/15.png
1503t.png,Portuguese,1,"[(0, 0, 670, 580)]",Static/Meme/Portuguese/1503t.png
1515.png,Portuguese,1,"[(159, 197, 390, 412)]",Static/Meme/Portuguese/1515.png
1521.png,Portuguese,1,"[(8, 69, 301, 339)]",Static/Meme/Portuguese/1521.png
1544.png,Portuguese,1,"[(78, 141, 591, 289)]",Static/Meme/Portuguese/1544.png
155.png,Portuguese,1,"[(0, 66, 494, 492)]",Static/Meme/Portuguese/155.png
156t.png,Portuguese,1,"[(143, 130, 196, 151)]",Static/Meme/Portuguese/156t.png
1580t.png,Portuguese,1,"[(142, 0, 382, 279)]",Static/Meme/Portuguese/1580t.png
1595.png,Portuguese,1,"[(173, 10, 508, 509)]",Static/Meme/Portuguese/1595.png
1610t.png,Portuguese,1,"[(114, 0, 484, 385)]",Static/Meme/Portuguese/1610t.png
1662.png,Portuguese,1,"[(0, 0, 720, 377)]",Static/Meme/Portuguese/1662.png
1683.png,Portuguese,1,"[(109, 24, 269, 272)]",Static/Meme/Portuguese/1683.png
169.png,Portuguese,1,"[(3, 3, 378, 298)]",Static/Meme/Portuguese/169.png
1690t.png,Portuguese,1,"[(550, 6, 341, 259)]",Static/Meme/Portuguese/1690t.png
1704.png,Portuguese,1,"[(32, 285, 593, 556)]",Static/Meme/Portuguese/1704.png
1727t.png,Portuguese,1,"[(0, 0, 443, 443)]",Static/Meme/Portuguese/1727t.png
1755.png,Portuguese,1,"[(0, 0, 436, 745)]",Static/Meme/Portuguese/1755.png
176.png,Portuguese,1,"[(14, 14, 676, 810)]",Static/Meme/Portuguese/176.png
1781.png,Portuguese,1,"[(0, 313, 414, 224)]",Static/Meme/Portuguese/1781.png
1784.png,Portuguese,1,"[(340, 377, 327, 372)]",Static/Meme/Portuguese/1784.png
18.png,Portuguese,1,"[(0, 0, 625, 382)]",Static/Meme/Portuguese/18.png
180.png,Portuguese,1,"[(2, 29, 413, 445)]",Static/Meme/Portuguese/180.png
1824t.png,Portuguese,1,"[(2, 0, 284, 260)]",Static/Meme/Portuguese/1824t.png
1895t.png,Portuguese,1,"[(373, 326, 347, 331)]",Static/Meme/Portuguese/1895t.png
19.png,Portuguese,1,"[(0, 0, 681, 550)]",Static/Meme/Portuguese/19.png
2070t.png,Portuguese,1,"[(0, 0, 526, 382)]",Static/Meme/Portuguese/2070t.png
21.png,Portuguese,1,"[(452, 335, 81, 80)]",Static/Meme/Portuguese/21.png
2173t.png,Portuguese,1,"[(148, 135, 530, 577)]",Static/Meme/Portuguese/2173t.png
2179t.png,Portuguese,1,"[(80, 149, 347, 338)]",Static/Meme/Portuguese/2179t.png
2218t.png,Portuguese,1,"[(15, 10, 55, 56)]",Static/Meme/Portuguese/2218t.png
2229.png,Portuguese,1,"[(32, 195, 399, 230)]",Static/Meme/Portuguese/2229.png
226t.png,Portuguese,1,"[(0, 0, 627, 627)]",Static/Meme/Portuguese/226t.png
22t.png,Portuguese,1,"[(61, 59, 206, 123)]",Static/Meme/Portuguese/22t.png
2362t.png,Portuguese,1,"[(374, 394, 352, 198)]",Static/Meme/Portuguese/2362t.png
236t.png,Portuguese,1,"[(471, 184, 134, 135)]",Static/Meme/Portuguese/236t.png
2445t.png,Portuguese,1,"[(223, 112, 540, 384)]",Static/Meme/Portuguese/2445t.png
2455.png,Portuguese,1,"[(322, 0, 269, 356)]",Static/Meme/Portuguese/2455.png
25.png,Portuguese,1,"[(0, 100, 480, 416)]",Static/Meme/Portuguese/25.png
2506t.png,Portuguese,1,"[(0, 0, 263, 191)]",Static/Meme/Portuguese/2506t.png
2563t.png,Portuguese,1,"[(2, 62, 248, 214)]",Static/Meme/Portuguese/2563t.png
2605t.png,Portuguese,1,"[(21, 281, 679, 427)]",Static/Meme/Portuguese/2605t.png
